datetime,datetime_raw,value,uptimevalue_raw,coverage,coverage_raw,Link Value,Previous Link Value,After Link Value,Status Link,IndexTrue,Selisih,Analisis,Analisis Link Tahap 2,Durasi Hidden Non-Link,Durasi Real Restitusi,Service Level
2017-04-02 03:39:00,42826.86044,3 d 15 h 7 m,313641,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 03:44:00,42826.86391,3 d 15 h 12 m,313942,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 03:49:00,42826.86738,3 d 15 h 17 m,314242,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 03:54:00,42826.87085,3 d 15 h 22 m,314543,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 03:59:00,42826.87432,3 d 15 h 27 m,314843,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 04:04:00,42826.8778,3 d 15 h 32 m,315144,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 04:09:00,42826.88127,3 d 15 h 37 m,315444,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 04:14:00,42826.88474,3 d 15 h 42 m,315745,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 04:19:00,42826.88822,3 d 15 h 47 m,316045,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 04:24:00,42826.89169,3 d 15 h 52 m,316346,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 04:29:00,42826.89516,3 d 15 h 57 m,316647,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 04:34:00,42826.89863,3 d 16 h 2 m,316947,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 04:39:00,42826.9021,3 d 16 h 7 m,317247,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 04:44:00,42826.90558,3 d 16 h 12 m,317548,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 04:49:00,42826.90905,3 d 16 h 17 m,317848,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 04:54:00,42826.91252,3 d 16 h 22 m,318148,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 05:00:00,42826.91674,3 d 16 h 27 m,318449,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 05:05:00,42826.9202,3 d 16 h 32 m,318749,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 05:10:00,42826.92368,3 d 16 h 37 m,319050,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 05:15:00,42826.92715,3 d 16 h 42 m,319350,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 05:20:00,42826.93063,3 d 16 h 47 m,319651,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 05:25:00,42826.93409,3 d 16 h 52 m,319951,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 05:30:00,42826.93757,3 d 16 h 57 m,320252,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 05:35:00,42826.94104,3 d 17 h 2 m,320552,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 05:40:00,42826.94451,3 d 17 h 7 m,320853,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 05:45:00,42826.94798,3 d 17 h 12 m,321153,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 05:50:00,42826.95146,3 d 17 h 17 m,321454,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 05:55:00,42826.95493,3 d 17 h 22 m,321754,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 06:00:00,42826.9584,3 d 17 h 27 m,322054,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 06:05:00,42826.96187,3 d 17 h 32 m,322355,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 06:10:00,42826.96535,3 d 17 h 37 m,322655,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 06:15:00,42826.96882,3 d 17 h 42 m,322956,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 06:20:00,42826.97229,3 d 17 h 47 m,323256,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 06:25:00,42826.97576,3 d 17 h 52 m,323556,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 06:30:00,42826.97924,3 d 17 h 57 m,323857,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 06:35:00,42826.9827,3 d 18 h 2 m,324157,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 06:40:00,42826.98618,3 d 18 h 7 m,324458,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 06:45:00,42826.98965,3 d 18 h 12 m,324758,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 06:50:00,42826.99312,3 d 18 h 17 m,325058,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 06:55:00,42826.99659,3 d 18 h 22 m,325359,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 07:00:00,42827.00007,3 d 18 h 27 m,325659,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 07:05:00,42827.00354,3 d 18 h 32 m,325960,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 07:10:00,42827.00701,3 d 18 h 37 m,326261,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 07:15:00,42827.01048,3 d 18 h 42 m,326561,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 07:20:00,42827.01396,3 d 18 h 47 m,326862,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 07:25:00,42827.01743,3 d 18 h 52 m,327162,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 07:30:00,42827.0209,3 d 18 h 57 m,327463,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 07:35:00,42827.02437,3 d 19 h 2 m,327763,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 07:40:00,42827.02785,3 d 19 h 7 m,328063,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 07:45:00,42827.03132,3 d 19 h 12 m,328364,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 07:50:00,42827.03479,3 d 19 h 17 m,328664,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 07:55:00,42827.03826,3 d 19 h 22 m,328965,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 08:00:00,42827.04173,3 d 19 h 27 m,329265,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 08:05:00,42827.0452,3 d 19 h 32 m,329566,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 08:10:00,42827.04868,3 d 19 h 37 m,329866,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 08:15:00,42827.05215,3 d 19 h 42 m,330167,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 08:20:00,42827.05562,3 d 19 h 47 m,330467,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 08:25:00,42827.05909,3 d 19 h 52 m,330767,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 08:30:00,42827.06257,3 d 19 h 57 m,331068,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 08:35:00,42827.06604,3 d 20 h 2 m,331368,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 08:40:00,42827.06951,3 d 20 h 7 m,331669,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 08:45:00,42827.07298,3 d 20 h 12 m,331969,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 08:50:00,42827.07645,3 d 20 h 17 m,332270,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 08:55:00,42827.07993,3 d 20 h 22 m,332570,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 09:00:00,42827.0834,3 d 20 h 27 m,332870,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 09:05:00,42827.08687,3 d 20 h 32 m,333171,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 09:10:00,42827.09034,3 d 20 h 37 m,333471,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 09:15:00,42827.09382,3 d 20 h 42 m,333772,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 09:20:00,42827.09729,3 d 20 h 47 m,334072,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 09:25:00,42827.10076,3 d 20 h 52 m,334373,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 09:30:00,42827.10423,3 d 20 h 57 m,334673,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 09:35:00,42827.1077,3 d 21 h 2 m,334974,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 09:40:00,42827.11118,3 d 21 h 7 m,335274,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 09:45:00,42827.11465,3 d 21 h 12 m,335575,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 09:50:00,42827.11812,3 d 21 h 17 m,335876,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 09:55:00,42827.12159,3 d 21 h 22 m,336177,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 10:00:00,42827.12507,3 d 21 h 27 m,336477,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 10:05:00,42827.12854,3 d 21 h 32 m,336778,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 10:10:00,42827.13201,3 d 21 h 37 m,337078,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 10:15:00,42827.13548,3 d 21 h 42 m,337379,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 10:20:00,42827.13896,3 d 21 h 47 m,337679,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 10:25:00,42827.14243,3 d 21 h 53 m,337980,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 10:30:00,42827.1459,3 d 21 h 58 m,338280,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 10:35:00,42827.14937,3 d 22 h 3 m,338580,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 10:40:00,42827.15284,3 d 22 h 8 m,338881,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 10:45:00,42827.15632,3 d 22 h 13 m,339181,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 10:50:00,42827.15979,3 d 22 h 18 m,339482,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 10:55:00,42827.16326,3 d 22 h 23 m,339782,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 11:00:00,42827.16673,3 d 22 h 28 m,340083,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 11:05:00,42827.17021,3 d 22 h 33 m,340383,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 11:10:00,42827.17368,3 d 22 h 38 m,340684,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 11:15:00,42827.17715,3 d 22 h 43 m,340984,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 11:20:00,42827.18062,3 d 22 h 48 m,341285,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 11:25:00,42827.18409,3 d 22 h 53 m,341585,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 11:30:00,42827.18757,3 d 22 h 58 m,341886,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 11:35:00,42827.19104,3 d 23 h 3 m,342186,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 11:40:00,42827.19451,3 d 23 h 8 m,342487,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 11:45:00,42827.19798,3 d 23 h 13 m,342787,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 11:50:00,42827.20145,3 d 23 h 18 m,343088,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 11:55:00,42827.20493,3 d 23 h 23 m,343388,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 12:00:00,42827.2084,3 d 23 h 28 m,343688,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 12:05:00,42827.21187,3 d 23 h 33 m,343989,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 12:10:00,42827.21535,3 d 23 h 38 m,344289,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 12:15:00,42827.21882,3 d 23 h 43 m,344590,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 12:20:00,42827.22229,3 d 23 h 48 m,344890,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 12:25:00,42827.22576,3 d 23 h 53 m,345191,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 12:30:00,42827.22923,3 d 23 h 58 m,345491,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 12:35:00,42827.2327,4 d 0 h 3 m,345792,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 12:40:00,42827.23618,4 d 0 h 8 m,346092,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 12:45:00,42827.23965,4 d 0 h 13 m,346393,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 12:50:00,42827.24312,4 d 0 h 18 m,346693,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 12:55:00,42827.24659,4 d 0 h 23 m,346994,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 13:00:00,42827.25007,4 d 0 h 28 m,347294,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 13:05:00,42827.25354,4 d 0 h 33 m,347594,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 13:10:00,42827.25701,4 d 0 h 38 m,347895,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 13:15:00,42827.26048,4 d 0 h 43 m,348195,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 13:20:00,42827.26395,4 d 0 h 48 m,348496,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 13:25:00,42827.26743,4 d 0 h 53 m,348796,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 13:30:00,42827.2709,4 d 0 h 58 m,349097,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 13:35:00,42827.27437,4 d 1 h 3 m,349397,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 13:40:00,42827.27784,4 d 1 h 8 m,349698,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 13:45:00,42827.28132,4 d 1 h 13 m,349998,1.0,10000,OK,OK,OK,IGNORE,0,0,,,0,0,1.0
2017-04-02 13:50:00,42827.28479,4 d 1 h 18 m,350298,1.0,10000,OK,OK,ERROR,DOWN,1,-350056,NON-LINK,,0,0,1.0
2017-04-02 13:55:00,42827.28843,0 s,0,1.0,10000,ERROR,OK,ERROR,IGNORE,1,0,,,0,0,1.0
2017-04-02 13:55:00,42827.2886,0 s,0,1.0,10000,ERROR,ERROR,ERROR,IGNORE,1,0,,,0,0,1.0
2017-04-02 14:00:00,42827.2919,0 s,0,1.0,10000,ERROR,ERROR,ERROR,IGNORE,1,0,,,0,0,1.0
2017-04-02 14:05:00,42827.29537,0 s,0,1.0,10000,ERROR,ERROR,ERROR,IGNORE,1,0,,,0,0,1.0
2017-04-02 14:10:00,42827.29884,0 s,0,1.0,10000,ERROR,ERROR,OK,IGNORE,1,0,,,0,0,1.0
2017-04-02 14:15:00,42827.30215,4 m 2 s,242,1.0,10000,OK,ERROR,OK,UP,2,0,,,0,0,1.0
2017-04-02 14:20:00,42827.30562,9 m 3 s,543,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 14:25:00,42827.30909,14 m 3 s,843,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 14:30:00,42827.31257,19 m 4 s,1144,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 14:35:00,42827.31604,24 m 4 s,1444,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 14:40:00,42827.31951,29 m 4 s,1744,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 14:45:00,42827.32298,34 m 5 s,2045,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 14:50:00,42827.32645,39 m 5 s,2345,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 14:55:00,42827.32993,44 m 6 s,2646,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 15:00:00,42827.3334,49 m 6 s,2946,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 15:05:00,42827.33687,54 m 7 s,3247,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 15:10:00,42827.34034,59 m 7 s,3547,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 15:15:00,42827.34382,1 h 4 m 8 s,3848,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 15:20:00,42827.34729,1 h 9 m 8 s,4148,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 15:25:00,42827.35076,1 h 14 m 9 s,4449,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 15:30:00,42827.35423,1 h 19 m 9 s,4749,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 15:35:00,42827.35771,1 h 24 m 10 s,5050,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 15:40:00,42827.36118,1 h 29 m 10 s,5350,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 15:45:00,42827.36465,1 h 34 m 11 s,5651,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 15:50:00,42827.36812,1 h 39 m 11 s,5951,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 15:55:00,42827.37159,1 h 44 m 12 s,6252,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 16:01:00,42827.37578,1 h 49 m 12 s,6552,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 16:06:00,42827.37926,1 h 54 m 13 s,6853,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 16:11:00,42827.38273,1 h 59 m 13 s,7153,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 16:16:00,42827.3862,2 h 4 m 14 s,7454,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 16:21:00,42827.38967,2 h 9 m 14 s,7754,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 16:26:00,42827.39315,2 h 14 m 15 s,8055,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 16:31:00,42827.39662,2 h 19 m 15 s,8355,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 16:36:00,42827.40009,2 h 24 m 16 s,8656,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 16:41:00,42827.40356,2 h 29 m 16 s,8956,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 16:46:00,42827.40704,2 h 34 m 17 s,9257,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 16:51:00,42827.4105,2 h 39 m 17 s,9557,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 16:56:00,42827.41398,2 h 44 m 17 s,9857,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 17:01:00,42827.41745,2 h 49 m 18 s,10158,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 17:06:00,42827.42092,2 h 54 m 18 s,10458,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 17:11:00,42827.42439,2 h 59 m 19 s,10759,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 17:16:00,42827.42787,3 h 4 m 19 s,11059,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 17:21:00,42827.43134,3 h 9 m 20 s,11360,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 17:26:00,42827.43481,3 h 14 m 20 s,11660,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 17:31:00,42827.43828,3 h 19 m 21 s,11961,1.0,10000,OK,OK,OK,IGNORE,2,0,,,0,0,1.0
2017-04-02 17:36:00,42827.44176,3 h 24 m 21 s,12261,1.0,10000,OK,OK,,IGNORE,2,0,,,0,0,1.0
